date,pm10,no,no2,nox,ozone,pm25
2025-10-11,7.375,1.80432,8.425929166666666,11.192510833333335,48.822583333333334,4.677625
2025-10-12,10.69375,4.096165833333333,10.470392916666666,16.751092083333333,28.634831666666667,8.473041666666667
2025-10-13,13.121875000000001,10.068606956521739,18.21793043478261,33.65624173913044,20.02005958333333,9.780833333333334
2025-10-14,8.559375000000001,3.9977883333333337,15.78809625,21.91795125,35.603842916666665,6.795458333333333
2025-10-15,6.359375,6.235808333333334,22.4853525,32.04679208333334,38.714502083333336,3.8798333333333335
2025-10-16,8.367708333333333,4.030832916666667,13.542495416666666,19.723017916666667,43.845115416666665,6.18525
2025-10-17,10.69375,5.971754999999999,19.2490625,28.405624583333335,35.90874291666667,7.162041666666667
2025-10-18,19.358333333333334,2.8324816666666663,12.909991666666668,17.25307125,42.19866208333333,14.644375000000002
2025-10-19,15.920833333333334,2.24158125,8.646165,12.083209166666668,48.815192777777774,9.611875
2025-10-20,11.570833333333333,5.447559583333334,13.914888750000001,22.2676975,,7.614
2025-10-21,5.294791666666667,2.5454270833333337,8.065172500000001,11.968105416666667,45.260815,3.0620833333333333
2025-10-22,6.997916666666666,4.506952916666667,13.525587916666666,20.436154166666668,43.67672708333333,3.7323333333333335
2025-10-23,6.019791666666666,6.729348260869566,18.012480869565216,28.330671304347828,35.09343523809524,3.1337499999999996
2025-10-24,4.342708333333333,1.9649737500000002,4.916324583333333,7.9292429166666665,48.64103083333333,2.0833333333333335
2025-10-25,3.2270833333333333,3.42992875,8.524389166666667,13.783540416666668,56.666793750000004,1.273625
2025-10-26,4.2,1.3114225,3.5289195833333333,5.539736666666666,58.022899583333334,2.1914166666666666
2025-10-27,5.04375,5.441623333333333,12.626835833333333,20.970539166666665,50.55773416666667,2.685791666666667
2025-10-28,8.605208333333334,1.5546820833333335,3.887150833333333,6.2709608333333335,56.44643541666667,4.521541666666667
2025-10-29,7.8656250000000005,3.348329130434782,9.97112608695652,15.10515695652174,53.265788750000006,4.083166666666666
